Id_Basol	Extracted_institution	BASOL_institution	Basias_institution
68.0060	{'agropharmaceutiques', "Mines de Potasse d' Alsace", 'à la société SEPPIC', 'du CODERST', 'La société   Du Pont de Nemours France', 'La société Du Pont de Nemours'}	{'DUPONT DE NEMOURS'}	{'DU PONT DE NEMOURS', 'RHODIA ALSACHIMIE, ex : RHONE POULENC'}
67.0092	{'la Communauté de Communes', 'la société Atemco Leopold'}	{'ATEMCO LEOPOLD'}	{'ATEMCO LEOPOLD'}
68.0042	set()	{'SINIAT'}	{'LAMBERT RIVIERE SA'}
67.0019	{'SES'}	{'SOCIETE EUROPEENNE DE STOCKAGE-Dépôt 1'}	{'S.E.S. Société européenne de stockage'}
67.0076	{'SAKOSTA', 'le préfet', 'le garage Schaellebaum'}	{'GARAGE SCHAELLEBAUM'}	{'SCHAELLEBAUM. G.'}
67.0117	{"l' ESR", 'La société KUHN', 'la société KUHN'}	{'KUHN mécanique'}	{'KUHN FRERES'}
67.0017	set()	{'DARAMIC'}	{'', 'DARAMIC SAS, ex GRACE'}
68.0019	{'la société', 'la société Albemarle PPC'}	{"TERRIL DE L'OCHSENFELD"}	{'MILLENIUM INORGANIC CHEMICALS'}
67.0120	{'La société ANTEA'}	{'GARAGE SANDROCK'}	{'SANDROCK (Edouard)'}
67.0068	{'Gaz de France', 'EDF', 'des entreprises EDF', 'GDF', "le Ministère de l' Environnement"}	{'ANC. USINE A GAZ'}	{'EDF/GDF, ex USINE A GAZ EAU ET ELECTRICITE DE LA VILLE DE SAVERNE'}
67.0051	{'société SOIERIE DE STRASBOURG', 'Le POLE II', 'la société IPF', 'la SCI POLE II', 'La SCI POLE II', 'IPF', 'les sociétés COMPAGNIE INDUSTRIELLE DES TEXTILES', 'le Port autonome de Strasbourg', 'Groupe AB INDUSTRIES', 'la société des FILS DE STRASBOURG', 'SABOREC', 'la SABOREC', 'la SELF', 'la SOCIÉTÉ ALSACIENNE DE BOIS RECONSTITUÉ', 'La société AB INDUSTRIES', 'SABOREC et SELF', 'La société IPF', 'la société AB Industries', 'La société européenne de laquage', 'la société SABOREC', 'la préfecture du Bas', 'La SELF', 'La DREAL Alsace', 'SELF', 'ISOROY', 'la société AB INDUSTRIES', 'Groupe ISOROY PANNEAUX DE FIBRES'}	{'SELF (ex. SABOREC)'}	{'SELF, ex ISOROY ex ISOREL ex SABOREC  (SOCIETE ALSACIENNE DE BOIS RECONSTITUE)'}
68.0031	{'HPA', 'Gravéco', 'Gaz de France', 'GDF'}	{'ANC. USINE A GAZ'}	{'BAUMGARTNER Ets SA, ex SCHLUMBERGER, ex ELLMER', 'COMMUNE DE RIBEAUVILLE'}
67.0031	{'le DRIRE', 'le préfet du Bas', 'la Direction Départementale des Affaires Sanitaires'}	{'ANC. EMAILLERIE ALSACIENNE'}	{"Emaillerie Alsacienne, ex Emaillerie de l'Est."}
68.0223	{'La société MAHLE PISTONS', 'Le préfet', 'la société PISTONS DE COLMAR', 'la société ALMALITE', 'la société MAHLE PISTON', 'la société MAHLE PISTONS'}	{'MAHLE PISTONS FRANCE'}	{'PISTONS DE COLMAR Société ALMALITE'}
67.0104	{'la société ANTEA', 'La Dinem', 'La société ANTEA', 'BRGM', 'le BRGM', 'le Laboratoire régional des Ponts et Chaussées de Strasbourg', 'la DREAL Alsace'}	{'TERRIL DANIEL MIEG'}	{''}
67.0043	{'Schneider'}	{'GLI (anc. SCHNEIDER INDUSTRIE)'}	{'Usines Schneider SARRE France SA, ex Durr et Fils, ex SAMAR (Société Alsacienne de Matériel Roulant)', 'G.L.I, ex SCHNEIDER INDUSTRIE'}
67.0089	{'OBENHEIM', "d' OBENHEIM", 'la société EMTEC MAGNETICS FRANCE', 'la société EMTEC', 'le cabinet SAKOSTA'}	{'EMTEC MAGNETICS FRANCE'}	{'EMTEC-BASF MAGNETICS'}
68.0022	set()	{'TERRIL AMELIE 2'}	{'MDPA', "ALIPHOS SA, ex MDPA (Mines Domaniales de Potasse d'Alsace)"}
68.0090	{'ZUNDEL KOHLER'}	{'ZUNDEL KOHLER'}	{'ZUNDEL & KOHLER'}
67.0077	{'la société Simon BIGART', 'IRH'}	{'SOCIETE SIMON BIGART'}	{'BIGART (Simon)'}
67.0040	set()	{'LANXESS EMULSION RUBBER'}	{'LANXESS ELASTOMERES, ex Sté POLYSAR France, ex POLYMER CORPORATION France,ex BAYER POLYMERES,ex BAYER ELASTOMERES POLYSAR.'}
67.0124	set()	{'DE DIETRICH THERMIQUE'}	{'DE DIETRICH & Cie'}
68.0045	{'le groupe Timken', "L' ESR"}	{'TIMKEN'}	{'TIMKEN FRANCE', 'MDPA'}
68.0028	{'Gaz De France'}	{"ANCIENNE USINE A GAZ (rue de l'Arc)"}	{'GDF, ex SOCIETE MULHOUSIENNE DE GAZ, ex Cie DU GAZ DE MULHOUSE', 'VILLE DE MULHOUSE'}
67.0202	{'La société BARUCH & FILSCH', 'ROSHEIM', 'la société', 'la société BARUCH & FISCH'}	{'BARUCH & FISCH (Avenue de la Gare)'}	{'BARUCH et FISCH (Sté).', 'BARUCH et FISCH SARL'}
67.0119	{'la société Eschaudis', 'SUPER U', '26300 CHATUZANGE LE GOUBET', 'ESCHAU'}	{'STATION SERVICE ESCHAUDIS'}	{'ESCHAUDIS (SUPER U)'}
68.0054	{'le TGI de Mulhouse', 'ESR'}	{'EM-TECH'}	{'EM TEC, JMF', 'LYONNET BOIS IMPREGNES, ex LYONNET (Joseph) Ets, ex BEAUMARTIN SA'}
67.0058	{'la société Alsacienne', 'le Préfet', 'devenue Alcan Packaging', 'DHJ International', 'Alcan Packaging'}	{'DHJ INDUSTRIE FRANCE'}	{'DHJ INDUSTRIE France, ex SENFA'}
67.0179	{'La société COMPTOIR AGRICOLE DE HOCHFELDEN', 'la société COMPTOIR AGRICOLE DE HOCHFELDEN'}	{'COMPTOIR AGRICOLE DE HOCHFELDEN'}	{"Comptoir Agricole d'Achat et de Vente de Hochfelden."}
68.0078	{'la société immobilier', 'Wintzenheim'}	{'ANC. USINE JAZ/SPW'}	{'ex SOCIETE ALSACIENNE DE PRECISION, ex JAZ SA'}
68.0016	{'PCUK', 'la société PCUK', 'chimiques Ugine Kuhlmann'}	{'ANC. DEPOT PCUK'}	{'KUHLMANN Ets, PCUK'}
67.0191	{'la société ALSAPAN'}	{'ALSAPAN'}	{'ALSAPAN, ex GNAEDIG Pierre'}
67.0015	{'ISMATEX', 'la DREAL Alsace', 'le BRGM / DRP / DPSM / UTAM Est', 'GEODERIS', 'le BRGM / DPSM', 'le BRGM', 'INERIS'}	{'PUITS I et IV'}	{'', 'BEISER, ex Usine chimique de la Reith'}
67.0003	{'le préfet', 'La société des Mines de Bouxwiller', 'le BRGM'}	{'DEPOT DU KOHLEBERG (ex. SUNDHALT)'}	{'RAFFINERIE DE STRASBOURG', 'Société des Mines de Bouxwiller'}
67.0032	{'PRR', 'de BF2 RHEINPARK filiale de BROWNFIELDS', 'la société PRR', 'la Compagnie Rhénane', 'la société WAGRAM TERMINAL', 'BF2 Rheinpark', 'Strasbourg', 'la société Pétroplus Raffinage', 'le préfet', 'BUTAGAZ', 'la COMPAGNIE RHÉNANE DE RAFFINAGE ( CRR', 'la CRR', 'BF2 RHEINPARK', 'la société PETROPLUS RAFFINAGE REICHSTETT'}	{'PETROPLUS Raffinage Reichstett (PRR)'}	{'COMPAGNIE RHENANE DE RAFFINAGE ( CRR)'}
68.0093	{'le préfet du Haut Rhin', 'la société TECHNOCHROME', 'TECHNOCHROME', 'la société ABT'}	{'ABT (ex TECHNOCHROME)'}	{'TECHNOCHROME et STEIGER, ex TECHNOCHROME (Société), ex SOMEX'}
68.0115	{'bâtiment CLIPSO', 'bâtiment HERTLEIN', "La Société d' Impression"}	{'SIVT ATHANOR'}	{"ATHANOR-SIVT (Société d'Impression de Vieux Thann), ex Schaeffer impression", 'ATHANOR-SIVT, ex SCHAEFFER Impression', 'DYNATEX, ex SIVT, ex SCHAEFFER'}
68.0002	{'RHODIA', 'BUTACHIMIE'}	{'USINE RHODIA P.I. CHALAMPE (ex. RHONE POULENC)'}	{'RHODIA ALSACHIMIE, ex : RHONE POULENC'}
68.0068	{'GDF', "d' EDF GDF Services Alsace", 'EDF', 'GRDF', 'ERDF', 'GDF Suez'}	{"GAZ DE FRANCE (rue de l'Ill)"}	{'EDF/GDF Alsace, ex Société Mulhousienne de Gaz'}
67.0097	{'Geoderis', 'l’ INERIS', 'Le BRGM / DRP / DPSM', 'ISMATEX', 'DPSM', 'Le BRGM / DRP', 'le BRGM', 'BRGM / DRP'}	{'PUITS VI'}	{'', "Société Anonymes d'exploitation minière de Pechelbronn."}
67.0061	{'Port aux Pétroles de Strasbourg'}	{'BOLLORE ENERGIE'}	{'BOLLORE ENERGIE, ex RHIN - RHONE.', 'BOLLORE - ENERGIE - SAHA ex RHIN - RHONE'}
67.0251	set()	{'Moulins Soufflet'}	{'GRANDS MOULINS BECKER SA'}
67.0029	set()	{'BÜRKERT'}	{'BURKERT Fluid Control Systems'}
67.0014	set()	{'LES ATELIERS REUNIS REVETEMENT (ex CADDIE)'}	{'Société des Mines de Bouxwiller', 'REVETEMENT INDUSTRIEL, ex CHROMAGE-INDUSTRIEL (STE) ex NIBRI ET GALVANOCHROME STE'}
68.0146	{'Sté SITA FD', 'la Sté LIEBHERR France', 'la Sté COLAS', 'Drambon'}	{'LIEBHERR France'}	{'LIEBHERR-FRANCE SA Société'}
67.0081	set()	{'MULLER CHARLES Haguenau'}	{'Ets MULLER (Charles).'}
68.0052	{'la Compagnie de développement textile', 'CDT'}	{'Parc de Wesserling - anciennement CDT (Compagnie de Développement Textile)'}	{'M.D.P.A.', 'BOUSSAC SNC'}
67.0016	{'BRUCHE'}	{'TRW COMPOSANTS MOTEUR'}	{'T.R.W. JEUDY', 'TRW COMPOSANTS MOTEUR', 'SNCF'}
67.0039	{"L' ESR"}	{'TREDI'}	{'TREDI (sté), ex EMC services, division Pec-Tredi ex SPIRS - Alsace'}
67.0082	{'le Préfet'}	{'STATION SERVICE EBERLE'}	{'EBERLE (Gérard), ex EBERLE (Charles). ANTAR'}
67.0020	{'la société CLESTRA', 'préfet'}	{'USINE CLESTRA HAUSERMAN'}	{'STRAFOR', 'CLESTRA HAUSERMAN', 'CLESTRA HAUSERMANN ex HAUSERMANN ex STRAFOR HAUSERMANN ex LES FORGES DE STRASBOURG - TAGLANG SA'}
68.0067	{'Gaz de France', 'le centre de formation EDF - GDF', 'le Ministère de l’ Environnement'}	{'ANC. USINE A GAZ'}	{'GDF'}
68.0014	{'BEHR'}	{'MAHLE BEHR FRANCE'}	{'BEHR FRANCE SA'}
68.0065	{'la société SASCA'}	{'SASCA (AEROPORT BALE-MULHOUSE)'}	{'GDF'}
67.0062	{'Mobil', 'Port autonome de Strasbourg'}	{'MOBIL'}	{'EUROMASTER, ex MOBIL'}
67.0072	{'le société DAPEMO', 'la société ATE - Geoclean'}	{'GRAVIERE DE LAUTERBOURG'}	{'Société de Gravières de LAUTERBOURG.'}
67.0157	{'La Scierie'}	{'Scierie SIAT-BRAUN'}	set()
68.0126	set()	{'CARPENTER PUR'}	{'CARPENTER SA, ex PLASCO et Cie SA (Compagnie Française de Matières Plastiques)'}
68.0037	{'la Communauté de Communes'}	{'BTA'}	{'KUHLMANN Ets, PCUK', 'CERNAY SA, ex BLANCHIMENTS, TEINTURES ET APPRÊT (BTA)'}
67.0066	set()	{'ESSO SAF'}	{'SNC Liants routiers de la vallée du Rhin ex ESSO S.A.F.', 'ESSO STANDARD.'}
67.0086	set()	{'CERAMIQUES CULINAIRES DE FRANCE'}	{'SOCIETE CERAMIQUE CULINAIRE DE France-STAUBCERAMIQUE'}
68.0061	{'La société Clariant', 'Clariant', 'Le site CLARIANT Production', 'la STEIH', 'Novartis Bâle', 'le Préfet du Haut Rhin'}	{'CLARIANT HUNINGUE'}	{'DMC Texunion', 'CLARIANT Huningue SA, ex SANDOZ (Produits) SA'}
68.0025	{'les MDPA'}	{'TERRIL FERNAND'}	{'MDPA'}
33.0042	{'AMDE', 'CIRON SA de Barsac', 'la DREAL', 'SOLS NON SATURES', 'la société CIRON SA', 'La DREAL', 'la DRIRE', "L' ESR", 'LA NAPPE', 'la Société AMDE'}	{'CIRON SA'}	{'Produits Chimiques du Ciron'}
64.0031	{'SAGEM SA', 'SAT', 'la DRIRE'}	{'SAGEM'}	{'SAGEM. Société Anonyme de Télécommunications'}
64.0019	{'BONNET NEVE', 'la société BONNET NEVE', "l' ESR", 'la société BONNE NEVE', 'la Bidassoa'}	{'BONNET NEVE'}	{'Bonnet Névé SA. Bonnet Réfrigérations SA. Bonnet Ets. Neuhaus Jean (Société)'}
40.0002	{'la société CECA SA', 'CECA', 'la DRIRE'}	{'CECA'}	{'CECA'}
64.0022	{'le tribunal administratif de Pau', 'SAFAM', 'Le Juge Commissaire du Tribunal de Commerce', 'TEREO', 'aciéries de Mousserolles', 'la cour de cassation', 'de la CAA de Bordeaux', 'la SA des Fonderies', "La Communauté d' Agglomération", 'à Maître GUERIN', 'la société LF TECH', 'Maître ABADIE', 'ACBA', 'LF TECH', 'Tribunal de Commerce de Bayonne', 'Maître GUERIN', 'la DRIRE', 'La SAFAM', "La Cour Administrative d' Appel", 'la Communauté d’ Agglomération'}	{'SAFAM-LF TECH'}	{'Fonderie et Atelier de Mousserolles SA (SAFAM)'}
33.0468	{'INDIQUASOL', 'la société SPARFLEX', 'SPARFLEX', 'la DREAL'}	{'SPARFLEX (ex-QUIBEL S.A)'}	{'ET QUIBEL et Cie'}
64.0074	{'la station service SHELL', 'La société LAMERAIN SA', 'la station - service SHELL', 'la DREAL', 'VILLENAVE D’ ORNON', 'la Préfecture des Pyrénées', 'Ithurralde', 'La DREAL', 'la société Rédeim Sud - Ouest', 'le Maire', 'service SHELL', 'AMDE', 'St Jean', 'Les Hippocampes', 'SHELL', 'la DRIRE', 'SAINT - JEAN - DE - LUZ', 'André ITHURALDE'}	{'Station service SHELL'}	{'Shell Française (Société). Mestelan Alain. Lamerain Jean-Pierre'}
24.0010	{'ANTEA', 'la Dordogne ( 24', 'la papeterie CONDAT', 'RUCPE'}	{'CONDAT décharge des Farges'}	{'Papeterie de CONDAT-LE-LARDIN'}
24.0013	{'la DRIRE', 'Gaz de France', '23/03/2005,la DRIRE', 'des entreprises EDF', "le Ministère de l' Environnement", 'SIAP'}	{"Ancienne usine à gaz - Agence d'exploitation et agence clientèle d'EDF / GDF"}	{'EDF-GDF (ancien HATTIER Auguste-Alexandre)'}
47.0022	{'La DRIRE', 'la SNC AMENDOR', 'INDOFURANE Europe SA', 'des société SA AMENDOR', 'IIC', 'Boé', 'Maître LERAY', "la Communauté d' Agglomération", 'La société AMANDOR SA', 'indofurane- Amendor', 'La société INDOFURANE Europe', 'Maître MARC LERAY', 'le ministre', 'le Président du Tribunal de Grande Instance', 'la DRIRE', 'La société AGRIFURANE'}	{'INDOFURANE-AMENDOR Brimont'}	{'Indofurane Europe'}
24.0004	{'EURENCO', 'EURENCO Bergerac', 'Bergerac NC'}	{'EURENCO FRANCE'}	{''}
33.0433	{'TEREO', 'la société SANITRA FOURNIER', 'la société TEREO', 'le Préfet de la Gironde', 'La SELARL LAURENT MAYON'}	{'AVIA'}	{'AVIA Mr TRIPOTA Christain'}
64.0133	{'la Société Internationale de Mécanique', 'la sté SERVCO EUROPE puis SMITH INTERNATIONAL France', 'la division SERVCO', 'SMITH INTERNATIONAL FRANCE', 'la société SERVCO - EUROPE', 'la société SMITH INTERNATIONAL FRANCE', 'SERVCO EUROPE'}	{'SMITH INTERNATIONAL France'}	{"Smith International France Société (Division Servco). SERVCO Europe. SIM (Société Internationale de Mécanique et d'opération)"}
33.0014	{'la FCBA', 'la DREAL', 'La CUB', 'BURGEAP', 'site SAFT', 'PZ2_SNCF', 'la société SAFT', 'les COHV', 'la CUB', 'SAFT', 'HC', 'Néodyme', 'la DRIRE', 'ANTEA', 'le PZCUB', 'la SNCF'}	{'SAFT'}	{'S.A.F.T'}
33.0116	{'le Préfet impose', 'GSB', 'FUITE', 'le SMICVAL', 'la DRIRE', 'géomembrane GSB', 'la Haute Gironde'}	{"Décharge de St Girons D'Ayguevives"}	{'SICTON DE BLAYE'}
40.0043	{'La famille MARMAJOU - DACHARY', 'DREAL', 'ESR', 'la société PYROLANDES', 'la DRIRE', 'la commune de St Paul les Dax', 'LACROIX', 'la société LACROIX'}	{'LACROIX'}	{'LACROIX'}
64.0124	{'Le maire de Bayonne', 'commercial BAB2', 'SOGARA France', 'le Préfet des Pyrénées'}	{'Station service SOGARA Anglet'}	{'SOGARA (Société des Grands Magasins Garonne Adour)'}
33.0050	{'la STMB', '2002,la société Onyx Aquitaine', 'la Société des Transports Mixtes Bordelais', 'Niges', 'Touristiques de la Côte Aquitaine BERTCA', 'la société STMB', 'la société ONYX Aquitaine', 'la Communauté Urbaine de Bordeaux', 'Applications Géologiques LARAG', 'STMB', 'le Préfet', 'La décharge de la Société des Transports Mixtes Bordelais', 'Sous - Préfet de Bordeaux', 'ONYX', 'Le Préfet', 'la Société ABCCD', 'la Communauté Urbaine'}	{'Décharge VEOLIA Martignas'}	{'ONYX Aquitaine'}
42.0012	{'la Préfète de la Loire', 'la société RHODIA Chimie', 'la SA RHONE POULENC TEXTILE', 'La société Rhodia Chimie', 'Rhodia Chimie', 'la société Rhodia', "L' ESR", 'devenue Rhodia', 'la société Comptoir Textiles Artificiels', 'la société Arcadis', 'La société RHODIA', 'la société Rhône - Poulenc Textiles', 'la société Rhône - Poulenc', 'la société Rhodia Chimie', 'la ville de Roanne', 'SIDPC'}	{'ANCIENNE DECHARGE RHONE POULENC TEXTILES'}	{'MLPC'}
33.0107	{'LAMECOL', 'la DREAL', 'la SCI 13', 'la Société LAMECOL', 'La DREAL', 'la société LAMECOL', 'la DRIRE', 'La société LAMECOL', 'devenue DEYRIS LAFOURCADE'}	{'LAMECOL'}	{'LAMECOL SARL'}
40.0132	{'BIOLANDES PIN DECOR', 'EAUX SOUTERRAINES', 'la société sœur BIOLANDES TECHNOLOGIE', 'BIOLANDES AGRO'}	{'BIOLANDES PIN DECOR'}	{'Biolandes Technologies (S.A..)'}
33.0004	{'la société Elf France', 'la   société Akzo Nobel Pulp and Performance Chemicals', 'un industriel EKA CHIMIE', 'Port Autonome de Bordeaux', 'la société Akzo Nobel Pulp and Performance Chemicals', 'Communauté Urbaine de Bordeaux , GD Industries', 'ELF Union Industrielle des Pétroles', "BREDON , Commune d' Ambès", 'Akzo Nobel Pulp and Performance Chemicals', "Ville d' Ambès", 'raffinerie ELF', 'la société ELF', 'Grand Port Maritime de Bordeaux , SNCF', 'ATLANTIKA', 'OBERKAMPF', 'La raffinerie Elf France', 'la société Akzo Nobel Pulp', 'la société EKA CHIMIE', 'TALEYRAN', 'Le Préfet'}	{"ELF Ancienne raffinerie d'Ambès"}	{'Société ELF France', 'ELF'}
40.0039	{'de la SO', 'informe le Préfet', 'Me Abbadie', 'La DRIRE', 'la DREAL', 'le Préfet', 'la société SO', 'DERNIERE', 'la DRIRE', 'la CCI de Mont', 'inutilisés de SOFOCO', 'Me ABBADIE', 'la SOFOCO', 'le Bureau VERITAS'}	{'SOFOCO'}	{'Forestière et Commerciale Sté'}
33.0044	{'la SIAP', 'LA BREDE', 'La société MICHELIN', 'MICHELIN'}	{'SIMOREP MICHELIN'}	{'Sté Michelin'}
33.0041	{'le Tribunal Administratif de Bordeaux', 'ABCCD', 'la société ABCCD', 'Niges', 'puis ONYX Aquitaine', 'la société STMB', 'EAUX SOUTERRAINES', "COMMISSION LOCALE D'", 'SUPERFICIELLES', 'TERAH', 'ONYX', 'le Tribunal de Commerce de Bordeaux', 'la DRIRE', 'la Société ABCCD', 'BCCD', 'ANTEA', "La Cour Administrative d' Appel"}	{'Décharge ABCCD Martignas'}	{'Société ABCCD'}
40.0045	{'SNCBE', 'la sarl Aquitaine Sablage'}	{'Aquitaine sablage location'}	{'SNCBE'}
64.0002	{'le CEBTP', 'résineux', 'la DREAL', 'Le BRGM', 'ARKEMA', "ATOCHEM SUR LA COMMUNE d' Arthez", 'la DRIRE', 'La société ATOCHEM ( ARKEMA', 'EAUX SOUTERRAINES', 'le BRGM'}	{'Décharge ARKEMA n° 1 parcelle 530'}	{'ATOCHEM Société'}
64.0037	{'la plate forme SOBEGI', 'le Code de la Santé Publique', 'la plate - forme SOBEGI'}	{'SPEICHIM Processing'}	{'SPEICHIM SA.SAPCHIM. Centre Pharmaceutique Européen. Février-Decoisy Champion. SAPCHIM-Fournier-Cimag'}
33.0177	{'la Communauté Urbaine de Bordeaux', 'CACOLAC', 'Préfet', 'La CUB', 'SEQ', 'la Communauté Urbaine'}	{'CACOLAC'}	{'CACOLAC', 'STE CACOLAC'}
33.0086	{'Saint Médard', 'COHV', 'AIRBUS SAFRAN LAUNCHERS', 'Saint - Médard', 'la société ROXEL', 'RESTRICTIONS'}	{'AIRBUS SAFRAN LAUNCHERS'}	{'S.N.P.E.'}
33.0038	{'La société EPG', 'EPG'}	{'EPG'}	{'Société Entrepots Pétroliers de la Gironde (EPG)'}
33.0081	{'la Sté PENA', 'INCENDIE', 'Inéris', 'site PENA Environnement'}	{'PENA METAUX'}	{'PENA ENVIRONNEMENT'}
24.0002	{'SECURITE DU', 'la Dordogne ( 24', 'CONFINEMENT DU', 'CONDAT', 'ANTEA'}	{'CONDAT dépôt de carbonates'}	{'CONDAT'}
64.0026	{'RESTRICTION', 'le Préfet', 'la DREAL', 'INTERFERTIL', 'La société TIMAC Agro', 'enfin TIMAC Agro', 'La société FERTILADOUR', 'Groupe ROULLIER', 'AGRIVA', 'la société Rhône - Poulenc', 'la société RENO', 'la DRIRE', 'La Rochelle', 'la société TIMAC Agro'}	{'AGRIVA - INTERFERTIL - RENO'}	{'RENO (Société). Saint Gobain'}
33.0223	{'GFT', 'FORD AQUITAINE INDUSTRIES', 'Getrag Ford Transmissions GmbH', 'Ford Industrie Aquitaine SAS', 'GETRAG FORD TRANSMISSIONS', 'la DRIRE', 'des sociétés Getrag Ford Transmissions GmbH', 'FORD de Bordeaux', 'la société GFT'}	{'GETRAG'}	{'GETRAG FORD TRANSMISSION'}
64.0039	{'la société BEATEX', 'des Ets Laulhère', 'la DRIRE'}	{'BEATEX'}	{'Beatex SA'}
33.0093	{'La DRIRE', 'EDF - GDF', '11/12/2006,la DRIRE', 'GAZ DE FRANCE', 'la DRIRE', 'Gaz de France', 'URS', "le Ministère de l' Environnement", 'GDF'}	{"Ancienne usine à gaz - Agence d'Exploitation de Ste Foy La Grande"}	{"Anc. Usine à gaz, agence d'exploitation de Ste Foy La Grande"}
47.0001	{'le Préfet', 'La DRIRE', 'PZ2', 'la société F2A', 'Fumel', 'FUMEL', '47),devenue F2A', 'RESTRICTIONS', 'Préfet', 'SADEFA INDUSTRIES', 'le préfet', 'la DRIRE'}	{'Décharge de Lagardelle'}	{'SADEFA, Bergon et Delteil'}
40.0004	{'la société TEMBEC AVBN SA', 'Tartas', 'EAUX SOUTERRAINES', 'la société TEMBEC TARTAS SA'}	{'TEMBEC AVEBENE'}	{'TEMBEC AVBN SA'}
64.0048	{'La DRIRE', 'la DRIRE', 'TOTAL , Relais de Moheran'}	{'Station service TOTAL'}	{'Total Raffinage Distribution. Desmarais Frères (Société)', 'TOTAL - Compagnie Française de distribution'}
47.0028	{'la société Carré', 'le Préfet', 'la DREAL', 'céréales CARRE VERT'}	{'CARRE VERT'}	{'SA CARRE VERT'}
33.0194	{'la SARL Le Goff Pneumatiques', 'la société Le Goff Pneumatiques Aquitaine', 'la société ALIAPUR', 'Safi', 'Libourne', 'LGPA)(déclaration', 'Maître Louis Hirou'}	{'Dépôt Pneus Usagés Le Goff Pneumatiques Aquitaine'}	{''}
92.0030	{'la société JP INDUSTRIE'}	{'JP INDUSTRIE'}	{'JP INDUSTRIE'}
91.0094	{'la DRIEE', 'CODERST', 'La société CURMA', 'la société CURMA', 'CURMA FIOUL'}	{'CURMA FIOUL'}	{"CURMA (Chauffage Urbain de Massy-Antony), ex SIMACUR (Syndicat Intercommunal de Massy-Antony pour le Chauffage Urbain), ex Aménagement & d'Equipement de Massy-Antony"}
75.0014	{'la société SOGEPROM', 'la société HORIZON', 'garage HORIZON', 'la société Horizon', 'La société HORIZON'}	{'GARAGE HORIZON'}	{'GARAGE HORIZON'}
95.0062	{'La société CHAMPOISEAU', 'la société CHAMPOISEAU'}	{'CHAMPOISEAU (COMINOA)'}	{'COMINOA. ex- CHAMPOISEAU H ET CIE, Etablissements'}
91.0060	set()	{'SIOM VALLEE DE LA CHEVREUSE'}	{'EAI AFFICHES + SIOM de la Vallée de Chevreuse'}
94.0067	{'la Mairie', 'la société NUGIER', 'la Préfecture'}	{'NUGIER'}	{'NUGIER ET FILS'}
93.0003	{'BASF', 'BASF / SEMBO', "La Société d' Economie Mixte"}	{'B.A.S.F.'}	{'K+E - BASF PEINTURES ENCRES . Les fils de FALCK-ROUSSEL'}
77.0076	{'Réseau Ferré de France', 'la société "', 'le préfet de Seine-et-Marne', 'Ets DELAPLACE', '" BURGEAP', 'CET de FOUJU MOISENAY', 'RFF', 'CET de GUITRANCOURT 78', 'BURGEAP', 'la société Vendrand', 'Le Tribunal administratif', 'le préfet', 'la société'}	{'Cour marchandises SNCF'}	{'Société Nationale des Chemins de Fer Français (SNCF)'}
77.0157	{'le Préfet', 'La Société BRIE CHAMPAGNE ETHANOL', 'BCE', 'la société ANTEA', 'Risques Sanitaires', 'autorisant la Société COOPERATIVE DISTILLERIE DE LA', 'ANTEA', 'la Société BRIE CHAMPAGNE ETHANOL'}	{'BRIE CHAMPAGNE ETHANOL (BCE)'}	{'Coopérative agricole de distillerie et de déshydratation de la Brie', 'Coopérative du Nord-Est de la Brie'}
93.0029	{'la Mairie', 'la Sté MORGAN', 'MORGAN'}	{'MORGAN (ex TEINTURERIE INDUSTRIELLE)'}	{"L'UNIVERSELLE . TEINTURERIE de la COURNEUVE . DREYFUS et WINDER -  G. CROS et Cie . IRAT (M. Marcel) . BENGUE (Docteur)"}
95.0066	{'la Société LABORATOIRE LUMINA', 'la Société LUMINA', 'la Société LUMINA utilisait', 'la Société LUMINA PEINTURE', 'une entreprise , INSTRUFLUID'}	{'LABORATOIRE LUMINA'}	{'LUMINA PEINTURE . ex LUMINA, Laboratoire, S.A.'}
95.0018	{'la société 3 M France', 'POST - IT ; ABRASIFS', '3 M'}	{'3M'}	{'3M FRANCE, S.A.'}
77.0069	{'la verrerie KERAGLASS', 'KERAGLASS et CORNING', 'CORNING', 'KERAGLASS', 'Le site de CORNING'}	{'CORNING SA'}	{'KERAGLASS et CORNING, ex SOVIREL (société des verreries industrielles réunies du Loing), ex Verreries de Bagneaux', 'RIOGLASS, ex THOMSON- VIDEOGLASS, ex Corning (SA)'}
91.0092	{'la société LES CARS LECAPLAINS', 'les services de la préfecture', 'la société VISUAL'}	{'VISUAL'}	{'VISUAL, ex CARS LECAPLAIN'}
78.0099	{'le Préfet', 'TOTAL'}	{'Relais TOTAL Chambourcy'}	{'OUEST AUTOMOBILE (S.A). ex. TOTAL (S.A.), ex. MOBIL OIL FRANCAISE (S.A.)', 'TOTAL RAFFINAGE DISTRIBUTION (S.A.), anc. OUEST AUTOMOBILES (société)'}
95.0047	{'COOPER STANDARD AUTOMOTIVE France', 'le Préfet', 'La société Standard Products Company', 'COOPER Standard Automotive', 'BRGM', 'Standard Products Industriel'}	{'COOPER standard automotive france'}	{'Cooper-Standard Automotive France (ex Standard Produits Industriels, Sté)'}
